,Batch,Input_Feature,Length,Output_Feature,Kernel,Stride,Device,Time,Mult-Adds,Params
1180,1,64,2048,2048,4,1,cuda,0.0006706666946411133,1076357120,526336
1181,1,64,2048,2048,4,4,cuda,0.0003520631790161133,269484032,526336
1182,1,64,2048,2048,4,8,cuda,0.0002204108238220215,134742016,526336
1183,1,64,2048,2048,4,16,cuda,0.00018251419067382812,67371008,526336
1184,1,64,2048,2048,4,64,cuda,0.0002208709716796875,16842752,526336
1185,1,64,2048,2048,8,1,cuda,0.0011635351181030274,2144323584,1050624
1186,1,64,2048,2048,8,4,cuda,0.0005067420005798339,536868864,1050624
1187,1,64,2048,2048,8,8,cuda,0.0002942514419555664,268959744,1050624
1188,1,64,2048,2048,8,16,cuda,0.00024064064025878907,134479872,1050624
1189,1,64,2048,2048,8,64,cuda,0.00022533893585205078,33619968,1050624
1190,1,64,2048,2048,16,1,cuda,0.002090449333190918,4267673600,2099200
1191,1,64,2048,2048,16,4,cuda,0.001260526180267334,1068492800,2099200
1192,1,64,2048,2048,16,8,cuda,0.0007437682151794434,535296000,2099200
1193,1,64,2048,2048,16,16,cuda,0.0006449460983276367,268697600,2099200
1194,1,64,2048,2048,16,64,cuda,0.0003786325454711914,67174400,2099200
1195,1,64,2048,2048,64,1,cuda,0.007836477756500244,16655452160,8390656
1196,1,64,2048,2048,64,4,cuda,0.002301914691925049,4170156032,8390656
1197,1,64,2048,2048,64,8,cuda,0.0013927912712097168,2089273344,8390656
1198,1,64,2048,2048,64,16,cuda,0.0012942409515380858,1048832000,8390656
1199,1,64,2048,2048,64,64,cuda,0.0009393072128295898,268500992,8390656
1200,1,256,16,16,1,1,cuda,0.00017202377319335937,65792,4112
1201,1,256,16,16,1,4,cuda,0.00013762474060058594,16448,4112
1202,1,256,16,16,1,8,cuda,0.00012393951416015626,8224,4112
1203,1,256,16,16,1,16,cuda,8.81481170654297e-05,4112,4112
1204,1,256,16,16,1,64,cuda,9.72747802734375e-05,4112,4112
1205,1,256,16,16,4,1,cuda,0.000109405517578125,213200,16400
1206,1,256,16,16,4,4,cuda,0.00013719558715820314,65600,16400
1207,1,256,16,16,4,8,cuda,0.00015575408935546874,32800,16400
1208,1,256,16,16,4,16,cuda,0.00015362739562988282,16400,16400
1209,1,256,16,16,4,64,cuda,0.00015172719955444336,16400,16400
1210,1,256,16,16,8,1,cuda,0.00015241861343383788,295056,32784
1211,1,256,16,16,8,4,cuda,0.00015153884887695313,98352,32784
1212,1,256,16,16,8,8,cuda,0.00016371726989746093,65568,32784
1213,1,256,16,16,8,16,cuda,0.00024614334106445315,32784,32784
1214,1,256,16,16,8,64,cuda,0.00022383213043212892,32784,32784
1215,1,256,16,16,16,1,cuda,0.0003084087371826172,65552,65552
1216,1,256,16,16,16,4,cuda,0.00031795501708984373,65552,65552
1217,1,256,16,16,16,8,cuda,0.0003743267059326172,65552,65552
1218,1,256,16,16,16,16,cuda,0.00044565200805664064,65552,65552
1219,1,256,16,16,16,64,cuda,0.0004065871238708496,65552,65552
1220,1,256,16,64,1,1,cuda,0.00022215127944946289,263168,16448
1221,1,256,16,64,1,4,cuda,0.00017821550369262696,65792,16448
1222,1,256,16,64,1,8,cuda,0.000297849178314209,32896,16448
1223,1,256,16,64,1,16,cuda,0.0001658034324645996,16448,16448
1224,1,256,16,64,1,64,cuda,0.00026154518127441406,16448,16448
1225,1,256,16,64,4,1,cuda,0.00024683237075805663,852800,65600
1226,1,256,16,64,4,4,cuda,0.00020261049270629882,262400,65600
1227,1,256,16,64,4,8,cuda,0.0002252316474914551,131200,65600
1228,1,256,16,64,4,16,cuda,0.0003926205635070801,65600,65600
1229,1,256,16,64,4,64,cuda,0.0005054068565368652,65600,65600
1230,1,256,16,64,8,1,cuda,0.00022834300994873047,1180224,131136
1231,1,256,16,64,8,4,cuda,0.00022542476654052734,393408,131136
1232,1,256,16,64,8,8,cuda,0.00037208795547485354,262272,131136
1233,1,256,16,64,8,16,cuda,0.00028170108795166015,131136,131136
1234,1,256,16,64,8,64,cuda,0.00024114131927490233,131136,131136
1235,1,256,16,64,16,1,cuda,0.000342252254486084,262208,262208
1236,1,256,16,64,16,4,cuda,0.00031544208526611327,262208,262208
1237,1,256,16,64,16,8,cuda,0.0003088831901550293,262208,262208
1238,1,256,16,64,16,16,cuda,0.0003255796432495117,262208,262208
1239,1,256,16,64,16,64,cuda,0.00031759500503540037,262208,262208
1240,1,256,16,256,1,1,cuda,0.00012966156005859376,1052672,65792
1241,1,256,16,256,1,4,cuda,0.00022404909133911133,263168,65792
1242,1,256,16,256,1,8,cuda,0.0002555370330810547,131584,65792
1243,1,256,16,256,1,16,cuda,0.00021185636520385743,65792,65792
1244,1,256,16,256,1,64,cuda,0.0003896903991699219,65792,65792
1245,1,256,16,256,4,1,cuda,0.00022443532943725586,3411200,262400
1246,1,256,16,256,4,4,cuda,0.0001955866813659668,1049600,262400
1247,1,256,16,256,4,8,cuda,0.0001911330223083496,524800,262400
1248,1,256,16,256,4,16,cuda,0.0002692580223083496,262400,262400
1249,1,256,16,256,4,64,cuda,0.0002565765380859375,262400,262400
1250,1,256,16,256,8,1,cuda,0.00019972562789916993,4720896,524544
1251,1,256,16,256,8,4,cuda,0.00020555496215820312,1573632,524544
1252,1,256,16,256,8,8,cuda,0.00020568132400512697,1049088,524544
1253,1,256,16,256,8,16,cuda,0.0003297591209411621,524544,524544
1254,1,256,16,256,8,64,cuda,0.0003243875503540039,524544,524544
1255,1,256,16,256,16,1,cuda,0.00041291952133178713,1048832,1048832
1256,1,256,16,256,16,4,cuda,0.0006468629837036133,1048832,1048832
1257,1,256,16,256,16,8,cuda,0.0005686211585998535,1048832,1048832
1258,1,256,16,256,16,16,cuda,0.0005619025230407715,1048832,1048832
1259,1,256,16,256,16,64,cuda,0.00043825387954711916,1048832,1048832
1260,1,256,16,1024,1,1,cuda,0.00025066614151000974,4210688,263168
1261,1,256,16,1024,1,4,cuda,0.0002556681632995605,1052672,263168
1262,1,256,16,1024,1,8,cuda,0.0002544164657592773,526336,263168
1263,1,256,16,1024,1,16,cuda,0.00022246599197387696,263168,263168
1264,1,256,16,1024,1,64,cuda,0.00031636953353881837,263168,263168
1265,1,256,16,1024,4,1,cuda,0.00027797460556030275,13644800,1049600
1266,1,256,16,1024,4,4,cuda,0.00027710676193237304,4198400,1049600
1267,1,256,16,1024,4,8,cuda,0.0002600383758544922,2099200,1049600
1268,1,256,16,1024,4,16,cuda,0.00034269809722900393,1049600,1049600
1269,1,256,16,1024,4,64,cuda,0.00035834312438964844,1049600,1049600
1270,1,256,16,1024,8,1,cuda,0.000194242000579834,18883584,2098176
1271,1,256,16,1024,8,4,cuda,0.000387575626373291,6294528,2098176
1272,1,256,16,1024,8,8,cuda,0.00025914430618286134,4196352,2098176
1273,1,256,16,1024,8,16,cuda,0.0004170489311218262,2098176,2098176
1274,1,256,16,1024,8,64,cuda,0.00039557456970214846,2098176,2098176
1275,1,256,16,1024,16,1,cuda,0.0005393767356872558,4195328,4195328
1276,1,256,16,1024,16,4,cuda,0.0006285738945007324,4195328,4195328
1277,1,256,16,1024,16,8,cuda,0.0005617785453796387,4195328,4195328
1278,1,256,16,1024,16,16,cuda,0.0005504560470581055,4195328,4195328
1279,1,256,16,1024,16,64,cuda,0.0004979801177978515,4195328,4195328
1280,1,256,16,2048,1,1,cuda,0.00015532016754150391,8421376,526336
1281,1,256,16,2048,1,4,cuda,0.00013743638992309571,2105344,526336
1282,1,256,16,2048,1,8,cuda,0.00013791799545288087,1052672,526336
1283,1,256,16,2048,1,16,cuda,9.088277816772461e-05,526336,526336
1284,1,256,16,2048,1,64,cuda,9.493827819824218e-05,526336,526336
1285,1,256,16,2048,4,1,cuda,0.0002057814598083496,27289600,2099200
1286,1,256,16,2048,4,4,cuda,0.00020483016967773438,8396800,2099200
1287,1,256,16,2048,4,8,cuda,0.0002437591552734375,4198400,2099200
1288,1,256,16,2048,4,16,cuda,0.00041483163833618166,2099200,2099200
1289,1,256,16,2048,4,64,cuda,0.00042577266693115233,2099200,2099200
1290,1,256,16,2048,8,1,cuda,0.00023767948150634765,37767168,4196352
1291,1,256,16,2048,8,4,cuda,0.0002773880958557129,12589056,4196352
1292,1,256,16,2048,8,8,cuda,0.00024884462356567383,8392704,4196352
1293,1,256,16,2048,8,16,cuda,0.0005252790451049804,4196352,4196352
1294,1,256,16,2048,8,64,cuda,0.0005859780311584473,4196352,4196352
1295,1,256,16,2048,16,1,cuda,0.0010070514678955078,8390656,8390656
1296,1,256,16,2048,16,4,cuda,0.0009468436241149902,8390656,8390656
1297,1,256,16,2048,16,8,cuda,0.0008801794052124023,8390656,8390656
1298,1,256,16,2048,16,16,cuda,0.0009160900115966797,8390656,8390656
1299,1,256,16,2048,16,64,cuda,0.0009697484970092774,8390656,8390656
1300,1,256,64,16,1,1,cuda,0.00022086381912231445,263168,4112
1301,1,256,64,16,1,4,cuda,0.0002048182487487793,65792,4112
1302,1,256,64,16,1,8,cuda,0.00019612312316894532,32896,4112
1303,1,256,64,16,1,16,cuda,0.0002094292640686035,16448,4112
1304,1,256,64,16,1,64,cuda,0.00023810625076293947,4112,4112
1305,1,256,64,16,4,1,cuda,0.0003319621086120605,1000400,16400
1306,1,256,64,16,4,4,cuda,0.00038154363632202147,262400,16400
1307,1,256,64,16,4,8,cuda,0.0001464962959289551,131200,16400
1308,1,256,64,16,4,16,cuda,0.00017406463623046876,65600,16400
1309,1,256,64,16,4,64,cuda,0.0002781987190246582,16400,16400
1310,1,256,64,16,8,1,cuda,0.00021402597427368165,1868688,32784
1311,1,256,64,16,8,4,cuda,0.00020975589752197265,491760,32784
1312,1,256,64,16,8,8,cuda,0.0002026200294494629,262272,32784
1313,1,256,64,16,8,16,cuda,0.0002029252052307129,131136,32784
1314,1,256,64,16,8,64,cuda,0.0006517314910888672,32784,32784
1315,1,256,64,16,16,1,cuda,0.0008334636688232422,3212048,65552
1316,1,256,64,16,16,4,cuda,0.0008000898361206055,852176,65552
1317,1,256,64,16,16,8,cuda,0.0007512092590332032,458864,65552
1318,1,256,64,16,16,16,cuda,0.0002908444404602051,262208,65552
1319,1,256,64,16,16,64,cuda,0.000449216365814209,65552,65552
1320,1,256,64,16,64,1,cuda,0.0016261935234069824,262160,262160
1321,1,256,64,16,64,4,cuda,0.0008710312843322754,262160,262160
1322,1,256,64,16,64,8,cuda,0.0008807754516601562,262160,262160
1323,1,256,64,16,64,16,cuda,0.0008753800392150879,262160,262160
1324,1,256,64,16,64,64,cuda,0.0008850765228271485,262160,262160
1325,1,256,64,64,1,1,cuda,0.00012484550476074218,1052672,16448
1326,1,256,64,64,1,4,cuda,8.920907974243164e-05,263168,16448
1327,1,256,64,64,1,8,cuda,0.00010948419570922851,131584,16448
1328,1,256,64,64,1,16,cuda,8.95524024963379e-05,65792,16448
1329,1,256,64,64,1,64,cuda,0.00017339468002319336,16448,16448
1330,1,256,64,64,4,1,cuda,0.00015074491500854492,4001600,65600
1331,1,256,64,64,4,4,cuda,0.00011570453643798828,1049600,65600
1332,1,256,64,64,4,8,cuda,0.00013851642608642579,524800,65600
1333,1,256,64,64,4,16,cuda,0.00011250019073486328,262400,65600
1334,1,256,64,64,4,64,cuda,0.0001755690574645996,65600,65600
1335,1,256,64,64,8,1,cuda,0.00015314817428588868,7474752,131136
1336,1,256,64,64,8,4,cuda,0.00015198945999145508,1967040,131136
1337,1,256,64,64,8,8,cuda,0.00015253543853759765,1049088,131136
1338,1,256,64,64,8,16,cuda,0.00025655984878540037,524544,131136
1339,1,256,64,64,8,64,cuda,0.0002881789207458496,131136,131136
1340,1,256,64,64,16,1,cuda,0.0002347874641418457,12848192,262208
1341,1,256,64,64,16,4,cuda,0.00023256540298461915,3408704,262208
1342,1,256,64,64,16,8,cuda,0.00023697614669799806,1835456,262208
1343,1,256,64,64,16,16,cuda,0.0002501273155212402,1048832,262208
1344,1,256,64,64,16,64,cuda,0.00032561779022216797,262208,262208
1345,1,256,64,64,64,1,cuda,0.00161590576171875,1048640,1048640
1346,1,256,64,64,64,4,cuda,0.0009056687355041504,1048640,1048640
1347,1,256,64,64,64,8,cuda,0.0008988046646118164,1048640,1048640
1348,1,256,64,64,64,16,cuda,0.0009118342399597168,1048640,1048640
1349,1,256,64,64,64,64,cuda,0.0009069895744323731,1048640,1048640
1350,1,256,64,256,1,1,cuda,0.00015110492706298827,4210688,65792
1351,1,256,64,256,1,4,cuda,0.00019538640975952148,1052672,65792
1352,1,256,64,256,1,8,cuda,0.00017425298690795899,526336,65792
1353,1,256,64,256,1,16,cuda,0.00015139341354370117,263168,65792
1354,1,256,64,256,1,64,cuda,0.00015132665634155274,65792,65792
1355,1,256,64,256,4,1,cuda,0.0001117396354675293,16006400,262400
1356,1,256,64,256,4,4,cuda,0.00010813713073730469,4198400,262400
1357,1,256,64,256,4,8,cuda,0.00011802434921264648,2099200,262400
1358,1,256,64,256,4,16,cuda,0.00016213178634643554,1049600,262400
1359,1,256,64,256,4,64,cuda,0.0002061891555786133,262400,262400
1360,1,256,64,256,8,1,cuda,0.0001518988609313965,29899008,524544
1361,1,256,64,256,8,4,cuda,0.00014913082122802734,7868160,524544
1362,1,256,64,256,8,8,cuda,0.00015145063400268555,4196352,524544
1363,1,256,64,256,8,16,cuda,0.00015342235565185547,2098176,524544
1364,1,256,64,256,8,64,cuda,0.00025977849960327146,524544,524544
1365,1,256,64,256,16,1,cuda,0.0003139495849609375,51392768,1048832
1366,1,256,64,256,16,4,cuda,0.00028997182846069336,13634816,1048832
1367,1,256,64,256,16,8,cuda,0.00028738498687744143,7341824,1048832
1368,1,256,64,256,16,16,cuda,0.0002923893928527832,4195328,1048832
1369,1,256,64,256,16,64,cuda,0.0003472781181335449,1048832,1048832
1370,1,256,64,256,64,1,cuda,0.0017414045333862304,4194560,4194560
1371,1,256,64,256,64,4,cuda,0.0010083341598510743,4194560,4194560
1372,1,256,64,256,64,8,cuda,0.0010038995742797851,4194560,4194560
1373,1,256,64,256,64,16,cuda,0.0010221099853515625,4194560,4194560
1374,1,256,64,256,64,64,cuda,0.001011035442352295,4194560,4194560
1375,1,256,64,1024,1,1,cuda,0.00014586448669433593,16842752,263168
1376,1,256,64,1024,1,4,cuda,0.00015119314193725585,4210688,263168
1377,1,256,64,1024,1,8,cuda,0.0001740884780883789,2105344,263168
1378,1,256,64,1024,1,16,cuda,0.00014482736587524415,1052672,263168
1379,1,256,64,1024,1,64,cuda,0.00014885902404785157,263168,263168
1380,1,256,64,1024,4,1,cuda,0.0002170562744140625,64025600,1049600
1381,1,256,64,1024,4,4,cuda,0.0002264547348022461,16793600,1049600
1382,1,256,64,1024,4,8,cuda,0.00022602319717407226,8396800,1049600
1383,1,256,64,1024,4,16,cuda,0.0001995110511779785,4198400,1049600
1384,1,256,64,1024,4,64,cuda,0.00020908355712890626,1049600,1049600
1385,1,256,64,1024,8,1,cuda,0.00021869421005249023,119596032,2098176
1386,1,256,64,1024,8,4,cuda,0.0002159309387207031,31472640,2098176
1387,1,256,64,1024,8,8,cuda,0.00022995233535766602,16785408,2098176
1388,1,256,64,1024,8,16,cuda,0.00019834041595458984,8392704,2098176
1389,1,256,64,1024,8,64,cuda,0.0002996516227722168,2098176,2098176
1390,1,256,64,1024,16,1,cuda,0.00037327289581298826,205571072,4195328
1391,1,256,64,1024,16,4,cuda,0.00034774065017700195,54539264,4195328
1392,1,256,64,1024,16,8,cuda,0.0003365516662597656,29367296,4195328
1393,1,256,64,1024,16,16,cuda,0.00034000873565673826,16781312,4195328
1394,1,256,64,1024,16,64,cuda,0.00047877311706542966,4195328,4195328
1395,1,256,64,1024,64,1,cuda,0.0023839282989501953,16778240,16778240
1396,1,256,64,1024,64,4,cuda,0.001665799617767334,16778240,16778240
1397,1,256,64,1024,64,8,cuda,0.0017706131935119628,16778240,16778240
1398,1,256,64,1024,64,16,cuda,0.0017477250099182128,16778240,16778240
1399,1,256,64,1024,64,64,cuda,0.00213653564453125,16778240,16778240
1400,1,256,64,2048,1,1,cuda,0.0002827024459838867,33685504,526336
1401,1,256,64,2048,1,4,cuda,0.0003507065773010254,8421376,526336
1402,1,256,64,2048,1,8,cuda,0.0003071260452270508,4210688,526336
1403,1,256,64,2048,1,16,cuda,0.00031093120574951174,2105344,526336
1404,1,256,64,2048,1,64,cuda,0.00035237789154052735,526336,526336
1405,1,256,64,2048,4,1,cuda,0.0004616546630859375,128051200,2099200
1406,1,256,64,2048,4,4,cuda,0.0002692103385925293,33587200,2099200
1407,1,256,64,2048,4,8,cuda,0.000263214111328125,16793600,2099200
1408,1,256,64,2048,4,16,cuda,0.0002787446975708008,8396800,2099200
1409,1,256,64,2048,4,64,cuda,0.0002857112884521484,2099200,2099200
1410,1,256,64,2048,8,1,cuda,0.0004378318786621094,239192064,4196352
1411,1,256,64,2048,8,4,cuda,0.00033130884170532224,62945280,4196352
1412,1,256,64,2048,8,8,cuda,0.0003037881851196289,33570816,4196352
1413,1,256,64,2048,8,16,cuda,0.0003070688247680664,16785408,4196352
1414,1,256,64,2048,8,64,cuda,0.000809946060180664,4196352,4196352
1415,1,256,64,2048,16,1,cuda,0.0008627557754516601,411142144,8390656
1416,1,256,64,2048,16,4,cuda,0.0004971766471862793,109078528,8390656
1417,1,256,64,2048,16,8,cuda,0.0004695582389831543,58734592,8390656
1418,1,256,64,2048,16,16,cuda,0.0005139803886413574,33562624,8390656
1419,1,256,64,2048,16,64,cuda,0.0009429097175598144,8390656,8390656
1420,1,256,64,2048,64,1,cuda,0.003408162593841553,33556480,33556480
1421,1,256,64,2048,64,4,cuda,0.003424279689788818,33556480,33556480
1422,1,256,64,2048,64,8,cuda,0.0038952708244323732,33556480,33556480
1423,1,256,64,2048,64,16,cuda,0.004138040542602539,33556480,33556480
1424,1,256,64,2048,64,64,cuda,0.0037359857559204103,33556480,33556480
1425,1,256,256,16,1,1,cuda,0.0001367664337158203,1052672,4112
1426,1,256,256,16,1,4,cuda,0.00017636299133300782,263168,4112
1427,1,256,256,16,1,8,cuda,0.00013621807098388673,131584,4112
1428,1,256,256,16,1,16,cuda,0.000136110782623291,65792,4112
1429,1,256,256,16,1,64,cuda,0.0001396632194519043,16448,4112
1430,1,256,256,16,4,1,cuda,0.00015598773956298828,4149200,16400
1431,1,256,256,16,4,4,cuda,0.0001712608337402344,1049600,16400
1432,1,256,256,16,4,8,cuda,0.00019960880279541016,524800,16400
1433,1,256,256,16,4,16,cuda,0.0002468299865722656,262400,16400
1434,1,256,256,16,4,64,cuda,0.0001407313346862793,65600,16400
1435,1,256,256,16,8,1,cuda,0.00017729759216308593,8163216,32784
1436,1,256,256,16,8,4,cuda,0.00017561435699462892,2065392,32784
1437,1,256,256,16,8,8,cuda,0.00018787860870361328,1049088,32784
1438,1,256,256,16,8,16,cuda,0.00017585277557373048,524544,32784
1439,1,256,256,16,8,64,cuda,0.0001732921600341797,131136,32784
1440,1,256,256,16,16,1,cuda,0.0005949950218200684,15798032,65552
1441,1,256,256,16,16,4,cuda,0.00032768726348876955,3998672,65552
1442,1,256,256,16,16,8,cuda,0.00027784824371337893,2032112,65552
1443,1,256,256,16,16,16,cuda,0.0002709460258483887,1048832,65552
1444,1,256,256,16,16,64,cuda,0.00027328968048095703,262208,65552
1445,1,256,256,16,64,1,cuda,0.00179049015045166,50596880,262160
1446,1,256,256,16,64,4,cuda,0.0013974857330322265,12845840,262160
1447,1,256,256,16,64,8,cuda,0.0007998943328857422,6554000,262160
1448,1,256,256,16,64,16,cuda,0.000787036418914795,3408080,262160
1449,1,256,256,16,64,64,cuda,0.0008873200416564942,1048640,262160
1450,1,256,256,64,1,1,cuda,0.0001493692398071289,4210688,16448
1451,1,256,256,64,1,4,cuda,0.0001253509521484375,1052672,16448
1452,1,256,256,64,1,8,cuda,0.00013878107070922852,526336,16448
1453,1,256,256,64,1,16,cuda,0.00015120506286621095,263168,16448
1454,1,256,256,64,1,64,cuda,0.0001511526107788086,65792,16448
1455,1,256,256,64,4,1,cuda,0.00013609409332275392,16596800,65600
1456,1,256,256,64,4,4,cuda,0.00013849496841430664,4198400,65600
1457,1,256,256,64,4,8,cuda,0.0001744389533996582,2099200,65600
1458,1,256,256,64,4,16,cuda,0.0001899242401123047,1049600,65600
1459,1,256,256,64,4,64,cuda,0.00020496368408203124,262400,65600
1460,1,256,256,64,8,1,cuda,0.00019867658615112303,32652864,131136
1461,1,256,256,64,8,4,cuda,0.00020087480545043945,8261568,131136
1462,1,256,256,64,8,8,cuda,0.0002746796607971191,4196352,131136
1463,1,256,256,64,8,16,cuda,0.0004238152503967285,2098176,131136
1464,1,256,256,64,8,64,cuda,0.0001647210121154785,524544,131136
1465,1,256,256,64,16,1,cuda,0.00048521757125854494,63192128,262208
1466,1,256,256,64,16,4,cuda,0.00024295568466186523,15994688,262208
1467,1,256,256,64,16,8,cuda,0.00026336193084716794,8128448,262208
1468,1,256,256,64,16,16,cuda,0.00024714469909667967,4195328,262208
1469,1,256,256,64,16,64,cuda,0.0002478647232055664,1048832,262208
1470,1,256,256,64,64,1,cuda,0.0017942333221435548,202387520,1048640
1471,1,256,256,64,64,4,cuda,0.0015868067741394043,51383360,1048640
1472,1,256,256,64,64,8,cuda,0.0012219047546386719,26216000,1048640
1473,1,256,256,64,64,16,cuda,0.0011939764022827148,13632320,1048640
1474,1,256,256,64,64,64,cuda,0.0010080385208129884,4194560,1048640
1475,1,256,256,256,1,1,cuda,0.00014714479446411132,16842752,65792
1476,1,256,256,256,1,4,cuda,0.0001579427719116211,4210688,65792
1477,1,256,256,256,1,8,cuda,0.00017708301544189453,2105344,65792
1478,1,256,256,256,1,16,cuda,0.00015507698059082033,1052672,65792
1479,1,256,256,256,1,64,cuda,0.00016012907028198242,263168,65792
1480,1,256,256,256,4,1,cuda,0.00013625621795654297,66387200,262400
1481,1,256,256,256,4,4,cuda,0.00016382694244384765,16793600,262400
1482,1,256,256,256,4,8,cuda,0.00029558658599853515,8396800,262400
1483,1,256,256,256,4,16,cuda,0.00024335622787475587,4198400,262400
1484,1,256,256,256,4,64,cuda,0.0003036832809448242,1049600,262400
1485,1,256,256,256,8,1,cuda,0.00030680656433105467,130611456,524544
1486,1,256,256,256,8,4,cuda,0.0002171182632446289,33046272,524544
1487,1,256,256,256,8,8,cuda,0.00022818565368652345,16785408,524544
1488,1,256,256,256,8,16,cuda,0.0002154064178466797,8392704,524544
